-14.3708	-0.59019	0.710489	-3.08118	-0.151927	6.27262	5.54352	-9.60848	4.92906	1.73423	-2.58687	3.78043	-0.0415827	-3.12652	0.217717	0.029853	-14.6916	-6.28726	-4.37016	-2.32566	-0.711331	0.783077	0.57462	-1.27657	1.90631	-8.92132	0.947534	1.40569	0.302067	-7.34081	0.657107	-0.231663	0.358761	-0.39234	-0.955565	8.97361	0.498146	-0.576945	7.1447	0.633364	-2.03295	-0.36045	2.21201	-9.37232	1.7169	10.3707	-0.271469	0.241477	-3.84294	-0.812024	8.03121	-2.51071	-2.74022	2.10736	0.341366	-1.84041	-1.41237	6.08295	-0.382459	-0.535144	-2.28298	5.48296	-4.44813	-4.99126	
1.95776	0.340155	0.394936	-2.15501	0.121495	5.83401	-2.46937	1.8135	0.160814	0.508891	-1.13852	-2.08535	0.317939	1.09649	-2.88835	-3.30549	-5.32924	-8.09965	5.47674	-3.85655	-5.68706	-0.532653	0.421125	0.309798	-1.21156	7.16433	0.174396	0.529085	0.0352346	-6.08912	-3.75578	6.38988	-4.48022	0.548356	4.16844	-20.1752	-5.69997	3.96045	10.1367	0.214009	0.242047	5.92219	-6.10053	-0.742995	-2.19698	3.41147	-0.120146	-1.80276	2.26937	2.76074	0.756601	-5.59119	0.135247	-5.44028	4.166	7.25012	6.40828	3.0746	3.18699	2.00216	10.1583	5.79217	1.22066	7.06851	
2.20414	0.0273076	0.115318	0.202479	0.135308	0.667265	-1.30335	2.18567	14.5179	1.61612	-5.88815	6.27682	-0.271903	2.36357	0.493052	-1.39287	-4.51666	-9.67949	-4.09937	-3.93057	2.99415	-0.201138	2.66443	-1.708	0.175402	-4.65159	-0.794803	-0.286949	0.0986101	9.70823	4.09808	-3.44875	1.23389	-0.618763	-3.49357	-4.82225	-1.54626	-2.53749	0.915176	0.250902	2.49679	7.84488	-1.28981	-0.696598	6.08378	6.8709	0.106709	-2.74138	5.02628	2.55164	-3.21631	8.3205	-2.17644	-4.46487	-4.32542	9.87993	-3.01151	-4.11283	-2.33208	-0.167558	-1.03119	-1.89379	11.4852	-5.84143	
18.5706	1.80076	0.0950098	0.133294	-0.0669209	10.9084	5.15175	3.12076	-9.01267	0.341027	-2.10331	-4.34684	-0.259233	-1.86186	-1.65706	2.19548	5.45593	3.43789	4.05214	-0.95799	5.90686	0.327269	-1.5504	-0.552653	-1.99928	14.5647	-0.571387	-0.552658	-0.236272	-7.19752	3.14868	-1.03705	4.58815	-0.266297	1.91575	0.419169	0.0250495	-3.04852	4.88793	2.19988	-5.78972	18.0528	1.86415	-4.83003	-1.67803	3.39867	-0.248417	2.74581	0.64597	2.76092	3.57029	9.72512	-2.78239	6.10638	-2.20893	-0.830298	2.75434	-1.61262	-1.02051	0.607987	-0.654064	-3.39928	0.777428	1.32467	
-4.05248	-0.304582	-0.614998	-3.98001	-0.206536	-2.65408	-8.42669	3.70408	4.13857	0.697654	-0.968194	-1.00894	0.0726151	0.233314	0.917724	0.312986	10.0743	-0.818732	6.83581	0.356889	5.39808	1.14647	-1.19863	-3.27276	-13.6918	-3.92858	-0.498214	3.18075	0.676796	1.71954	2.76639	2.30266	4.94932	1.43478	-0.422722	-4.75138	3.76765	3.98686	-2.96156	0.101591	-2.80655	-5.74707	2.35242	-2.76098	-2.27578	2.18663	-0.244452	-2.98302	12.5604	-0.415584	-5.76471	6.69527	2.26348	4.13404	0.291911	0.288911	7.23585	-1.86926	4.12623	-0.749898	-16.1713	7.28498	6.35456	-0.184289	
-9.15831	-0.641979	0.865242	0.461305	-0.0836372	3.60205	5.11042	-6.45503	-6.20077	1.73128	-5.81734	1.66378	-0.115219	0.53537	-4.29788	-0.173975	7.99914	-1.52387	0.0149992	2.61221	-3.44032	-1.8843	-4.5864	0.334786	-2.4443	0.837845	0.627424	-3.44633	1.04315	-8.16879	-0.697442	-2.29162	8.45159	-0.102149	-4.63729	1.36255	1.63436	0.0722558	7.95123	-0.124909	2.80626	-0.365514	0.976357	8.19986	-1.91438	0.348036	-0.182462	3.854	9.96732	3.42639	-1.44244	-3.78805	1.89763	-1.48192	-5.26112	0.847546	4.75217	0.539002	0.866973	0.938024	-1.39756	-2.44187	4.70936	1.78615	
3.13889	-0.294647	-0.146926	1.37526	-0.0300938	-17.3757	-6.53113	-3.77103	4.65639	-2.47266	2.02639	-2.15765	-0.0648015	-0.405615	1.80369	-2.42059	2.11051	10.0317	0.799111	1.52001	0.0277814	-0.28242	-1.14819	-2.50825	-6.33987	-6.47114	-0.319486	-1.36351	-0.361687	4.8697	-3.68027	1.22059	8.21493	0.775073	-5.63583	0.825272	-2.83167	2.56829	9.00809	-0.499173	-3.94962	-0.726347	4.24415	0.953909	-3.44374	0.488381	0.208781	5.48939	2.81797	1.0617	8.35389	-2.63463	-4.90639	0.501498	-3.90619	11.6545	6.41572	-1.10785	-5.25975	2.79734	4.24867	5.47764	-7.97887	-5.68923	
3.41707	1.1577	-0.226704	2.02142	0.0522265	-11.0557	-2.07261	-9.21901	0.832684	-0.951335	-0.0396034	1.29917	-0.0304956	-0.549294	1.17903	1.42338	-16.3999	3.00345	-0.322502	1.8627	-0.482849	-0.922348	-0.949869	-2.33104	-6.99663	-2.29661	-0.331919	-1.67656	-0.157768	-9.10898	9.32362	-3.32798	-1.4386	0.366409	2.62301	-9.90303	-3.36687	6.1298	-0.764482	-0.197583	-3.96098	-0.533939	-2.27884	1.88809	-1.86251	3.61061	-0.0695392	2.01046	-4.58524	-1.25355	-1.6496	3.19051	4.45899	-0.930304	-1.23547	7.59708	-13.2913	-2.11631	9.72372	-1.21134	-3.42461	2.14517	-1.34373	6.22943	
-0.314215	1.69907	-0.677798	-0.541039	-0.00769896	16.508	-3.94759	0.424936	8.41017	-0.111268	2.01396	2.99676	-0.260074	0.110326	0.864611	1.65367	-6.17633	2.28538	1.29004	0.996623	0.0263856	0.573209	3.11792	0.995219	-8.48159	-5.7994	0.397331	-1.46163	0.102251	-7.94512	-2.2395	1.16894	5.44509	-0.876015	-0.541463	-9.36681	-5.7804	19.9064	-6.47314	-0.843717	5.72436	6.47276	7.85175	5.22038	-4.46207	-0.326215	0.185211	-8.59495	2.45994	1.33786	2.39551	-5.17213	-3.32073	9.62076	-1.02441	-1.63473	2.93836	-7.3534	1.86065	-1.14851	-3.2967	-4.00895	-6.28791	-4.3672	
-9.32484	-0.91586	0.808556	-2.2114	0.052381	-4.08552	-1.659	6.97345	9.31262	-1.16559	2.34142	2.26168	0.00639117	-0.930917	0.758497	1.87898	3.90096	12.1898	-0.827113	-0.885864	-2.00256	-0.144707	1.44104	-1.15767	-3.11992	7.81471	-2.08891	0.287339	0.261123	-6.69403	2.13644	-0.333449	-5.23117	-3.12777	-4.67946	-9.42104	-1.00061	-2.1947	7.57208	0.340952	5.22483	5.41629	-1.02084	-14.4234	0.46563	-3.96432	-0.566057	4.27504	-5.82562	-1.78481	-0.624755	-5.28785	3.62678	1.64308	-1.63309	0.435371	7.34394	6.91568	2.90576	-0.614564	0.246149	-4.39768	-6.84906	-7.98314	
15.1101	-2.05421	-0.24144	1.74493	-0.176222	7.76467	2.49004	-0.514197	4.17284	-1.65332	0.92819	2.43799	0.0157081	-0.57775	-0.111133	-2.74567	-4.26559	-5.31203	-1.19857	-1.03193	-10.1462	0.0855171	-0.744448	-0.553832	-15.9023	9.11175	0.250428	-1.04939	-0.213748	1.71917	2.65664	-1.26825	-6.06156	-0.770478	6.48958	-4.4639	8.80744	-6.8137	6.20468	0.0336558	2.52298	-8.75068	2.93913	7.33567	0.754723	1.94488	-0.145126	-4.32203	-0.227616	-3.44471	0.319083	-4.15658	1.3923	5.35001	-4.20846	-4.77867	3.5917	-6.18759	2.74114	2.29875	5.98329	2.39801	7.75619	-12.8875	
-15.6908	1.15391	-0.104494	1.30411	-0.00281523	4.164	-1.56324	0.183216	-3.49985	0.357416	-0.962471	-8.51664	-0.0544265	1.01714	1.23996	-2.85042	2.51327	4.21052	-0.706115	-1.82622	-3.4053	-1.19246	-3.39163	-2.38516	7.28558	-0.503819	-0.129312	-0.52843	-0.349772	4.34572	1.91202	0.0549064	4.3992	-3.26547	1.48495	8.02698	1.29674	12.3213	-2.08677	2.51094	-2.32329	-3.16518	0.432558	4.00501	-0.042308	-6.07322	-0.0390034	-11.5635	-7.07783	0.896929	-6.93841	4.7677	-1.62739	4.56265	-1.50846	-1.77299	0.126218	1.57498	2.7959	-1.22487	9.1368	4.47078	-6.76841	-6.66421	
-0.150295	0.24032	0.159281	-1.54486	-0.0508745	-1.14868	6.4637	-6.99233	-9.80012	1.2886	-2.05582	-0.734324	-0.434126	1.93928	-5.86381	0.7346	11.6394	6.39399	-3.66832	-1.50221	-0.681456	1.57714	-0.0396717	-1.99281	4.75444	-5.65866	-0.131695	-0.866973	-0.555491	-0.187897	3.62316	0.761255	1.1082	2.77162	2.5912	-4.76797	5.40182	-2.2053	11.3731	-1.0892	1.17881	2.22499	-0.186008	7.22884	2.86136	-2.75182	0.553072	-1.39009	-5.20036	-2.00388	0.732843	-4.03091	-0.382884	4.8375	4.903	7.37389	2.08649	0.188352	4.77187	-1.99511	-6.15004	-2.03029	-13.6136	-4.98453	
-7.84175	-2.12457	-0.302864	-2.78102	-0.295723	-7.69942	6.02375	1.07903	5.78135	0.347365	3.46752	-3.67561	-0.307138	-0.620428	1.48304	4.35663	-3.63932	-0.721751	-1.78561	-0.674072	-8.22982	-0.212934	1.30043	2.17291	0.611043	7.63442	0.659802	-0.455684	-0.371573	13.3828	2.06597	2.53155	2.7606	-1.2146	-0.927931	-10.8373	2.49052	-3.9494	-2.99492	0.14337	-1.18783	13.1359	6.75228	11.7699	-0.878907	1.29428	-0.554154	2.94942	6.13249	0.744935	-5.7832	1.0364	-0.941644	-12.5962	-1.12853	2.10658	1.46355	-1.85163	2.399	-1.84546	4.2849	1.33756	-9.50292	6.98372	
2.05091	-1.23532	-0.144893	-0.667472	-0.194562	1.36702	-6.62776	-0.243051	-11.0515	-0.432438	-0.930568	8.57742	-0.0858444	-1.06279	-1.85115	-5.21277	5.71417	1.8402	-6.50652	-1.60653	8.55752	-0.336991	2.49583	0.10806	0.0301274	6.45463	-0.224228	0.695316	0.311362	-0.803036	-3.91055	-1.81655	7.48592	0.356917	1.19777	-3.25001	3.09597	14.6227	-0.916123	-0.153233	4.17513	4.50139	6.23835	2.07386	-1.78186	-2.04737	-0.118265	0.967277	-6.06089	-5.12001	3.422	14.507	2.28939	-12.6109	0.619405	1.56284	-3.52201	0.862707	-0.449887	1.70254	5.24943	0.980633	-5.96575	6.31632	
4.44801	0.965657	-1.35924	5.37763	0.0140198	-14.8386	7.48381	3.56782	2.76682	1.77398	0.339953	4.6866	-0.0484097	1.53595	1.03494	-1.04576	4.35201	-7.65998	-5.60886	0.106702	-3.0036	-1.07962	3.35967	0.257033	-6.1702	6.20032	0.326399	1.48538	0.273456	-2.74516	2.42948	5.04736	6.64105	0.713504	1.03319	-6.87831	-2.03574	1.73065	1.72947	2.09751	-1.36528	-4.3991	5.80562	2.79462	3.58676	-2.61141	-0.763963	3.66936	-0.518093	1.50574	6.37837	-5.39399	2.40712	8.76493	0.973919	-3.84441	-5.94346	-0.0824397	-3.60809	0.428301	-13.6515	0.106919	-10.6466	-1.8289	
5.18272	1.78848	1.08449	2.45308	-0.0173522	3.85024	5.16569	1.60822	-13.0163	-1.40359	2.61951	3.00476	-0.33983	-0.00207653	3.12555	-0.520073	-12.021	-7.72402	-2.67029	1.89989	2.41543	-0.486144	-2.23293	-2.29486	8.22121	2.93954	-0.0566622	1.95979	0.414064	8.24931	-8.93805	-0.362404	1.34824	-0.283489	1.80369	-4.8321	-1.6439	-0.668173	10.6155	-0.80758	-1.64615	-0.688805	9.59271	-12.7646	1.98619	-0.0407024	-0.144514	-0.63921	13.6601	0.310149	-9.69967	-2.05407	0.00581727	1.35402	4.91028	1.0511	-2.41989	2.33335	2.88876	-0.729046	2.49028	-4.01754	-3.67205	-5.68491	
-3.09545	0.0582012	-0.436949	-0.3265	-0.0859401	-2.77889	6.94061	-1.33389	0.299621	-3.41138	-9.91394	-1.97577	0.404737	-0.4355	-5.49189	4.90665	-2.74754	0.558205	-3.63206	-0.391644	3.65011	-0.231347	3.51575	-0.432544	-1.19413	5.21038	0.0125871	0.752241	-0.371867	-8.65476	-1.65785	0.589484	8.92159	0.0224439	-2.16884	2.01718	-4.44386	-3.48211	1.28159	-0.0133742	2.26304	-0.640504	2.13185	1.95955	2.58786	-5.83595	0.651141	-4.39171	5.74773	3.66721	-6.24818	4.16764	0.779094	-3.66614	2.53139	-2.73536	-5.27307	-1.81584	-1.09152	3.32747	-0.293064	7.0736	1.04116	-7.93009	
7.17782	1.08076	1.44548	-3.14157	0.182099	-6.41326	0.6881	-0.0496058	9.1294	-0.695404	0.246268	2.98735	-0.072837	-0.879205	-0.220879	-1.03553	-1.37069	5.32699	-0.908615	-1.2218	-8.9908	-0.946216	-2.02479	0.979817	-5.37632	-5.38554	-0.745567	1.74112	0.50479	-0.956271	-5.68896	-2.52155	8.69286	-0.517357	-0.549988	-1.95356	3.85847	-5.7561	3.32304	-0.362729	-1.68446	1.3677	-7.71989	9.45372	3.23505	-1.16854	0.461155	-6.52463	1.31556	1.31159	3.87738	6.94911	-2.82725	-5.13012	2.04968	-11.8064	2.08375	-7.80856	2.78387	-1.36686	-9.37463	1.27715	-17.346	5.4521	
2.40005	1.48607	-0.229637	-3.36818	0.181415	3.00439	18.3521	-3.39634	8.20252	-0.604565	3.88811	7.91406	-0.141913	1.11777	-0.454724	0.552882	9.15005	17.9252	-4.79084	-1.60276	0.565866	-0.217225	-2.08979	-2.36954	11.1052	6.01448	0.869336	-0.730323	0.144012	-0.905824	-1.58098	2.89133	-1.56496	-0.162316	1.28547	5.2336	-2.94328	-7.30142	-12.9693	0.241923	1.199	-5.45142	2.43965	-14.3136	-5.89971	3.79683	-0.26137	1.02385	3.12371	-1.51419	3.85751	3.06346	1.5559	-6.59654	-0.438111	1.8412	2.57309	-7.09978	2.9989	-0.00837889	3.91526	4.33489	1.78843	-2.25301	
2.99332	-0.0527921	-0.698468	4.12243	0.0884939	-7.76437	9.07053	-7.48947	1.22548	1.57248	-2.64661	-2.1263	0.320385	-2.70853	0.845317	-4.04725	-2.11709	-4.19724	3.00084	-2.07345	6.4665	0.394617	0.732428	0.54161	-1.52172	-2.54234	-0.311962	-4.16616	-0.321265	3.58146	-4.87023	0.287422	-4.42732	1.9986	-3.07198	-5.90577	2.4244	-2.86262	-3.60885	-0.316908	0.380918	7.21785	2.82864	-10.6275	-1.28517	-8.75251	-0.38007	-6.33551	4.29433	2.73152	-1.03098	-1.42059	2.52649	-5.47963	-0.555333	-3.66179	3.47926	-0.210736	1.59691	-5.19561	-6.77463	2.33145	0.0151129	-4.40621	
-3.06688	1.38841	1.26768	-3.52169	-0.00713228	-1.80993	8.80116	-0.771691	-5.50538	0.146448	-1.71444	4.18491	0.158509	1.56796	-1.60362	-1.46755	-18.9765	0.620713	4.61435	1.09226	4.06465	-0.351965	-0.810911	-0.647446	-5.25392	-4.72419	-1.00158	0.756009	0.0197525	-1.19169	6.21702	2.16038	-5.58719	1.81336	0.953156	7.62535	7.34698	-5.94585	-9.39	-0.0684703	4.96404	7.05136	5.26225	0.934873	0.78069	-9.87994	-0.844715	4.28915	2.78756	-1.80781	0.347184	-0.819248	-4.53116	7.59947	-2.16654	-0.148009	0.595507	-0.679041	-1.16808	2.38492	6.76331	2.80813	-4.78571	6.4323	
8.78909	-2.72281	0.77652	1.10624	0.233047	6.0669	9.49442	-5.91987	1.63989	0.496034	-2.00765	-10.0174	-0.151275	-1.14535	0.549479	-0.320983	-2.41227	-1.25245	2.27197	-2.61909	-1.49849	0.884197	0.462972	-3.07913	-2.9221	0.0920233	0.472234	2.90943	0.262155	4.72525	-2.71813	-0.0684344	8.41459	-2.67411	2.65601	7.10551	-3.18332	5.18847	-7.3868	-0.407962	1.80781	-0.789221	-2.22876	12.6686	-1.87102	-10.0457	-0.0987437	10.0655	2.55915	1.25113	1.81698	-1.93793	0.94464	-1.21655	-3.41137	5.41253	-3.84452	4.05038	3.20428	2.3512	-9.11439	-3.05609	-1.55244	-0.969829	
1.4987	-2.18095	-0.484986	0.197418	0.278557	13.3458	4.43001	-6.33636	1.68771	1.88319	7.12049	-2.26669	0.0865984	-0.532725	-1.43802	1.76368	8.40696	-14.2713	-0.655125	2.96857	4.69265	-1.04046	-0.879772	1.48004	-7.71983	-5.58483	-0.911515	1.63122	0.0755307	-1.33277	1.96288	-0.228404	-11.8892	-1.1985	1.03699	5.38129	-4.1253	-3.4737	9.73526	-0.352986	0.34262	3.02026	9.07584	2.96414	-1.92023	-1.02436	0.103043	-0.417539	-7.08856	-1.4703	-4.79317	4.30012	-0.0216393	-2.06696	1.55656	4.72371	-0.789011	-6.4965	-3.51173	-1.04999	0.23017	8.391	-6.03398	-1.81442	
14.7237	1.33058	-0.2833	-4.83919	0.0418971	-12.982	3.89032	-5.20284	9.00077	-0.00962041	-2.36968	-6.34831	0.221575	-0.17418	0.75481	2.49621	5.32864	-4.95798	-3.84371	0.549332	-0.461586	-0.70017	1.97037	-0.848714	-10.5951	4.48665	0.202117	-1.92748	0.334258	2.29828	-1.95525	0.343315	-3.23538	0.455916	3.21937	19.5727	1.25509	17.7817	2.60334	-0.0839277	2.90509	-0.758471	-1.9373	-1.31753	5.72884	2.90437	-0.407792	5.56729	0.89205	-3.10672	-4.28645	1.16701	-2.7884	2.08642	3.72548	-0.480264	7.72363	4.5667	1.09246	-3.48647	9.17793	-0.0962704	4.65807	1.27459	
3.06851	-0.128127	-0.946185	-3.34237	-0.0133026	6.0228	-8.82645	-6.54718	4.09292	0.265239	-4.20095	-6.60281	-0.205113	0.30015	-1.24141	0.158915	3.15484	-11.8877	-0.839062	3.23234	-4.15679	-0.392941	-0.366605	-2.1668	20.4801	-3.03804	-0.476419	-0.451224	-0.0492302	4.49988	-0.178346	0.986462	-14.9659	1.33878	-2.38438	-9.56189	-2.30172	5.33198	-6.1336	-0.962573	-2.4867	8.42389	-3.68889	-0.143701	2.50916	0.205169	-0.89418	3.30013	3.76909	-0.946502	7.01043	4.38159	2.30746	-0.580999	-0.446372	-11.6918	-1.47818	-0.989081	1.13797	4.36494	3.05764	1.06592	-6.52612	-9.4148	
10.1739	-0.303245	-1.69886	7.2344	-0.0137473	0.765722	5.91646	-3.20261	1.70792	1.0724	-2.42891	0.0600149	0.0027414	-0.0589351	1.33003	-0.488631	-0.677016	6.18778	2.87588	0.143192	-5.78817	0.3338	-0.839777	0.209946	13.6443	5.88957	-0.971985	0.749133	0.628616	-12.2425	4.95724	2.10793	6.4653	-1.74002	-6.33679	-2.16176	5.38698	2.63533	-9.1407	-1.09875	-3.05499	1.51614	2.55072	3.46944	2.61392	3.36316	0.44923	-3.36233	-0.421328	-5.30334	-5.42369	-6.89529	-4.19135	-10.3604	3.35366	1.51594	2.21573	3.73326	-0.859348	1.04716	2.83819	2.15923	1.69854	-1.18535	
0.230903	-1.90916	0.97797	2.51076	-0.30534	-3.83792	1.6703	-3.01608	2.67783	-0.452845	3.42703	-1.88665	-0.247561	0.931977	0.254294	-1.21154	-2.49488	-6.79452	-2.71418	-0.465323	1.80876	-0.347339	-1.17018	-2.38831	1.8373	-0.280637	-0.611117	-0.294114	0.0300494	-11.4075	1.64543	3.62789	4.41639	-1.55161	9.32749	5.01852	-5.75272	-2.85305	-7.94645	-2.15028	-0.712738	4.25593	-4.72197	-4.39811	2.90595	0.149455	0.416194	-1.62824	-0.00241218	4.10095	0.447461	5.15607	2.71434	4.12233	-2.31098	-2.18678	7.31831	-0.00697916	-7.39218	-4.14176	3.43305	-0.097239	-2.95517	2.42646	
-8.78576	-3.20048	-0.492048	0.176262	0.0682375	-3.52199	8.62766	-6.24719	2.20471	-1.05504	0.507872	-1.77153	-0.39771	0.73564	-1.346	-0.222049	-2.71081	1.56529	-6.63148	0.386973	8.51542	-0.600281	-2.90402	4.31886	-9.33385	7.13922	-0.530693	1.85963	-0.157893	0.309566	-3.15734	-2.38601	2.9843	0.353694	-1.09288	-9.1093	3.00116	6.59034	-7.49545	0.022856	-4.49481	4.12505	-5.65662	-3.20277	0.2296	-1.42007	-0.397747	-3.38779	3.16372	0.269878	6.98535	-2.35714	-1.63211	12.3981	6.09793	2.79418	3.17045	0.133418	2.868	0.286023	2.50874	0.130699	15.1664	-2.2989	
